Job Title;Employment Type;Experience Level;Expertise Level;Company Location;Salary in USD;Employee Residence;Company Size;Year
Applied Scientist;Full-Time;Senior;Expert;United States;142000;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;United States;145000;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;United States;100000;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;United States;31795;India;Medium;2022
NLP Engineer;Full-Time;Mid;Intermediate;Poland;44365;Poland;Small;2022
Data Engineer;Full-Time;Executive;Director;United States;200000;United States;Medium;2022
Data Engineer;Full-Time;Executive;Director;United States;145000;United States;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United Kingdom;92350;United Kingdom;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United Kingdom;73880;United Kingdom;Medium;2022
Applied Scientist;Full-Time;Senior;Expert;United States;192000;United States;Medium;2022
Applied Scientist;Full-Time;Senior;Expert;United States;164000;United States;Medium;2022
Data Engineer;Full-Time;Executive;Director;United States;310000;United States;Medium;2022
Data Engineer;Full-Time;Executive;Director;United States;239000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;120000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;95000;United States;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;145000;United States;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;135000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;78000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;Spain;73546;Spain;Medium;2022
Data Engineer;Full-Time;Senior;Expert;Spain;36773;Spain;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United States;160000;United States;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;India;35610;India;Large;2022
AI Scientist;Full-Time;Senior;Expert;Colombia;125000;Colombia;Large;2022
Data Engineer;Full-Time;Senior;Expert;United States;95000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;Spain;47280;Spain;Medium;2022
Data Scientist;Full-Time;Senior;Expert;Spain;37824;Spain;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;115934;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;81666;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;175000;United States;Medium;2022
Research Engineer;Full-Time;Senior;Expert;United States;249500;United States;Medium;2022
Research Engineer;Full-Time;Senior;Expert;United States;149850;United States;Medium;2022
Analytics Engineer;Full-Time;Mid;Intermediate;United States;122500;United States;Medium;2022
Analytics Engineer;Full-Time;Mid;Intermediate;United States;100000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;249500;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;149850;United States;Medium;2022
Data Analyst;Full-Time;Entry;Junior;United States;55000;United States;Medium;2022
Data Analyst;Full-Time;Entry;Junior;United States;48000;United States;Medium;2022
Research Scientist;Full-Time;Senior;Expert;United States;249500;United States;Medium;2022
Research Scientist;Full-Time;Senior;Expert;United States;149850;United States;Medium;2022
Computer Vision Engineer;Full-Time;Mid;Intermediate;France;58837;France;Small;2022
Data Engineer;Full-Time;Senior;Expert;United States;190000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;127000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;104000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;210000;United States;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;150000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;210000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;182750;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;161500;United States;Medium;2022
Data Analyst;Full-Time;Mid;Intermediate;United States;102640;United States;Medium;2022
Data Analyst;Full-Time;Mid;Intermediate;United States;66100;United States;Medium;2022
Research Scientist;Full-Time;Senior;Expert;United States;210000;United States;Medium;2022
Research Scientist;Full-Time;Senior;Expert;United States;150000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;198800;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;122600;United States;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United States;80000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;136000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;104000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;150000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;100000;United States;Medium;2022
Data Scientist;Full-Time;Executive;Director;United States;159000;United States;Medium;2022
Data Scientist;Full-Time;Executive;Director;United States;130000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;215000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;150000;United States;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United States;187000;United States;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United States;153000;United States;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;Mexico;255000;Mexico;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;Mexico;185000;Mexico;Medium;2022
Data Analyst;Full-Time;Mid;Intermediate;United Kingdom;430967;United Kingdom;Medium;2022
Data Analyst;Full-Time;Mid;Intermediate;United Kingdom;55410;United Kingdom;Medium;2022
Data Analyst;Full-Time;Senior;Expert;Spain;50432;Spain;Medium;2022
Data Analyst;Full-Time;Senior;Expert;Spain;39925;Spain;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;169000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;110600;United States;Medium;2022
BI Data Analyst;Full-Time;Entry;Junior;Germany;60938;Germany;Large;2022
BI Developer;Full-Time;Senior;Expert;United States;140000;United States;Medium;2022
BI Developer;Full-Time;Senior;Expert;United States;120000;United States;Medium;2022
Data Analyst;Full-Time;Entry;Junior;United States;50000;United States;Large;2022
MLOps Engineer;Full-Time;Mid;Intermediate;United States;134000;United States;Medium;2022
MLOps Engineer;Full-Time;Mid;Intermediate;United States;124000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;166700;United States;Medium;2022
Data Scientist;Full-Time;Entry;Junior;United States;124234;United States;Medium;2022
Data Scientist;Full-Time;Entry;Junior;United States;74540;United States;Medium;2022
Data Analyst;Full-Time;Mid;Intermediate;United States;65000;United States;Medium;2022
Data Analyst;Full-Time;Mid;Intermediate;India;16904;India;Large;2021
AI Scientist;Full-Time;Entry;Junior;Canada;200000;Canada;Large;2022
Data Engineer;Full-Time;Senior;Expert;United States;220000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;146000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;Spain;68293;Spain;Medium;2022
Data Specialist;Full-Time;Senior;Expert;United States;110000;United States;Medium;2022
Data Specialist;Full-Time;Senior;Expert;United States;70000;United States;Medium;2022
Data Architect;Full-Time;Senior;Expert;United States;190000;United States;Medium;2022
Data Architect;Full-Time;Senior;Expert;United States;135000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;128000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;81500;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;173000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;110000;United States;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;120000;United States;Medium;2022
Principal Machine Learning Engineer;Full-Time;Senior;Expert;United States;190000;United States;Large;2022
Data Engineer;Full-Time;Senior;Expert;United States;194000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;129400;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;201000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;89200;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;165000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;125000;United States;Medium;2022
Applied Scientist;Full-Time;Senior;Expert;United States;230000;United States;Medium;2022
Applied Scientist;Full-Time;Senior;Expert;United States;196000;United States;Medium;2022
Machine Learning Engineer;Full-Time;Mid;Intermediate;United States;130000;United States;Medium;2022
Machine Learning Engineer;Full-Time;Mid;Intermediate;United States;90000;United States;Medium;2022
Machine Learning Researcher;Full-Time;Mid;Intermediate;United States;150000;United States;Medium;2022
Machine Learning Researcher;Full-Time;Mid;Intermediate;United States;100000;United States;Medium;2022
Machine Learning Engineer;Full-Time;Mid;Intermediate;United States;230000;United States;Medium;2022
Machine Learning Engineer;Full-Time;Mid;Intermediate;United States;150000;United States;Medium;2022
Machine Learning Researcher;Full-Time;Mid;Intermediate;United States;130000;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;United States;180000;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;United States;120000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;192500;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;140000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;152500;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;65000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;55000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;178750;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;160000;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;France;63040;France;Medium;2022
Machine Learning Scientist;Full-Time;Mid;Intermediate;United States;165000;United States;Medium;2022
Machine Learning Scientist;Full-Time;Mid;Intermediate;United States;135000;United States;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;170000;United States;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;125000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;105000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;70000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;130000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;95000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;203500;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;152000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;197430;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;134760;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;197000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;99000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;162000;United States;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;Lithuania;110446;Lithuania;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;Lithuania;79178;Lithuania;Medium;2022
Data Science Consultant;Full-Time;Mid;Intermediate;United Kingdom;70186;United Kingdom;Medium;2022
Data Science Consultant;Full-Time;Mid;Intermediate;United Kingdom;51716;United Kingdom;Medium;2022
Data Architect;Full-Time;Senior;Expert;United States;149040;United States;Medium;2022
Data Architect;Full-Time;Senior;Expert;United States;113900;United States;Medium;2022
Business Data Analyst;Full-Time;Mid;Intermediate;United States;95000;United States;Medium;2020
Data Analyst;Full-Time;Senior;Expert;United States;115000;United States;Small;2021
Data Analyst;Full-Time;Senior;Expert;Australia;171000;United States;Large;2022
Data Analytics Consultant;Freelance;Entry;Junior;United States;50000;Belgium;Small;2022
Data Scientist;Full-Time;Senior;Expert;United States;185900;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;129300;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;230000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;154600;United States;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United States;75000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;213000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;152000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;70000;United States;Medium;2022
Machine Learning Software Engineer;Full-Time;Senior;Expert;Canada;227200;Canada;Medium;2022
Machine Learning Software Engineer;Full-Time;Senior;Expert;Canada;168000;Canada;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;Germany;64090;Germany;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;Germany;60938;Germany;Medium;2022
